x,y,z
799.29,223.37,885.0
244.01,395.64,804.94
176.39,544.49,675.39
634.35,82.43,848.18
542.81,389.67,705.66
365.64,318.18,269.82
645.76,212.7,304.48
837.92,74.79,319.87
168.75,589.41,131.25
695.9,842.78,98.16
91.8,706.71,13.57
949.34,589.83,61.73
327.88,651.4,705.42
155.07,44.61,960.19
493.63,43.71,534.75
983.85,573.74,430.84
783.77,229.86,266.79
814.53,757.66,148.68
618.48,286.35,339.64
556.51,386.19,469.01
75.09,237.81,976.93
722.94,177.46,116.05
161.42,819.99,774.31
554.89,908.55,51.59
409.99,403.54,697.63
637.47,788.45,366.12
607.19,538.28,737.64
91.53,207.67,701.37
726.09,307.3,658.67
284.94,716.67,675.07
748.91,824.21,269.55
994.8,435.96,263.96
167.08,872.9,871.74
679.38,807.11,687.02
731.32,321.56,112.04
462.14,184.73,467.02
318.85,241.09,157.65
214.21,68.35,335.17
247.43,458.38,967.23
282.5,785.38,938.43
383.05,199.17,782.5
555.51,934.42,368.87
320.35,209.84,157.53
953.72,317.41,363.83
257.58,737.37,284.78
428.35,758.47,645.43
617.12,661.25,527.0
522.18,150.79,797.75
95.81,389.51,544.82
414.2,492.46,66.58
718.98,992.43,152.31
172.25,172.06,362.11
524.66,723.53,273.74
574.15,854.71,658.52
930.43,280.8,262.89
285.87,344.36,988.94
332.86,127.0,891.02
104.61,165.69,714.43
934.17,978.81,127.05
726.97,132.27,556.8
139.36,345.43,407.64
637.47,398.49,151.65
486.64,348.6,146.16
978.52,828.69,428.47
57.48,26.25,946.07
791.0,995.77,362.85
75.31,470.28,478.32
930.69,160.21,697.58
118.0,28.53,733.12
531.6,458.17,549.8
362.68,393.03,437.56
778.97,32.79,727.76
310.86,306.5,414.27
683.5,156.84,118.53
894.45,176.52,874.65
868.59,504.89,732.38
15.26,716.4,331.85
937.98,39.53,127.82
721.92,304.92,963.05
375.95,830.5,836.91
516.35,696.6,489.8
30.56,305.84,722.3
483.09,311.04,248.82
817.26,825.58,66.14
158.65,232.24,542.14
616.82,644.87,38.14
274.03,78.3,833.33
681.05,515.39,214.73
449.81,153.22,289.25
457.5,791.44,486.6
472.25,310.64,832.8
55.56,856.58,705.76
608.67,713.8,697.42
443.91,660.93,850.85
492.51,955.01,229.08
980.27,894.39,109.58
507.61,544.28,853.74
851.66,154.87,504.73
142.34,699.02,985.89
568.46,400.42,611.04
972.85,981.31,586.17
115.81,781.16,629.55
682.47,291.65,537.77
570.87,136.38,513.59
765.66,927.53,735.39
582.68,48.96,991.11
170.8,554.75,21.27
27.31,886.91,680.3
79.52,423.43,963.83
241.83,519.28,981.27
566.35,397.96,466.38
756.62,223.3,844.02
974.36,161.67,134.34
696.79,684.94,329.72
952.54,484.1,459.83
830.47,461.31,415.16
802.24,895.26,546.11
506.79,24.25,218.95
650.24,417.84,91.94
361.31,335.99,105.86
496.5,664.54,202.07
740.06,970.11,888.46
576.39,24.27,470.9
671.59,315.72,838.38
81.74,239.5,352.47
210.92,717.45,442.1
214.59,427.39,347.97
908.69,307.73,290.04
331.57,454.18,338.88
115.97,854.86,371.47
548.6,471.06,70.03
723.85,142.45,430.11
336.07,645.03,774.73
228.32,298.06,37.0
690.52,778.09,786.14
479.98,235.94,662.25
368.3,93.91,5.68
692.55,987.88,317.15
324.96,211.54,770.53
190.29,876.3,488.89
524.9,573.89,544.11
599.35,491.14,658.81
883.99,616.31,479.21
247.21,995.63,441.42
356.46,226.92,370.03
256.2,309.16,985.71
258.58,4.92,494.69
803.47,132.64,840.04
162.54,958.31,5.25
387.15,85.19,91.99
837.22,618.6,832.07
301.02,178.43,131.63
100.75,759.94,790.41
84.25,185.69,918.61
653.68,141.14,62.68
941.46,945.39,733.46
556.24,897.74,507.06
900.24,196.21,900.04
156.41,807.49,780.05
350.9,836.01,752.4
938.21,419.14,421.17
85.67,893.46,598.98
214.78,725.49,978.97
25.39,955.98,498.23
417.04,441.91,816.23
465.12,107.31,234.74
866.67,838.61,916.77
210.17,142.5,458.74
167.25,123.28,103.3
971.75,833.8,809.0
583.41,573.55,611.21
116.61,388.31,170.73
915.11,338.47,787.25
732.44,970.01,688.24
709.89,993.24,3.08
435.43,493.71,514.72
846.88,116.08,491.6
293.12,661.25,932.76
709.81,284.1,844.79
300.72,450.34,541.8
542.99,922.33,946.51
496.32,333.06,501.55
274.26,93.04,500.72
651.82,96.3,581.74
77.94,758.11,549.97
671.58,13.03,685.42
547.83,482.6,434.73
305.36,757.76,596.9
357.03,195.21,79.38
506.12,141.67,266.14
316.63,888.73,716.55
361.22,248.55,158.56
162.59,561.67,130.38
133.53,207.34,299.63
260.69,922.23,316.06
834.35,11.47,274.93
446.28,262.94,12.93
796.63,893.94,320.54
963.36,644.5,881.56
726.56,717.99,710.72
275.21,341.49,233.65
861.22,777.83,429.32
709.71,815.96,558.0
987.25,10.87,243.08
721.85,952.7,610.15
123.24,862.17,336.15
52.35,362.51,738.03
407.04,851.38,657.21
666.61,986.26,623.07
700.73,867.03,200.14
715.17,213.93,748.59
1.74,103.65,958.97
867.98,112.78,303.09
803.26,811.23,947.36
191.22,691.11,887.52
449.99,600.63,469.08
986.17,100.01,257.48
630.44,978.1,628.04
595.69,665.12,876.53
134.74,316.16,79.97
124.22,529.67,265.78
798.91,309.68,557.92
982.19,455.45,668.17
841.25,100.13,857.29
743.05,104.58,315.27
471.52,73.61,371.72
195.91,909.64,925.43
189.13,731.34,218.97
969.31,916.13,740.07
74.25,751.94,652.4
275.42,816.48,505.92
965.66,467.06,799.68
612.63,969.92,66.9
844.3,919.43,626.81
438.56,628.14,189.11
122.1,426.07,576.11
377.84,742.74,861.29
984.71,157.83,890.72
87.62,974.38,374.3
260.44,237.03,602.5
479.0,821.62,41.38
111.09,821.2,354.15
276.52,759.8,427.34
352.38,360.76,802.07
419.83,472.79,977.52
151.2,754.55,604.94
260.95,765.59,844.15
317.93,503.28,311.01
659.38,115.33,59.23
307.75,518.38,388.0
388.76,360.41,569.3
191.33,517.14,352.08
10.59,880.9,248.44
462.39,471.06,63.85
981.66,247.77,117.98
404.77,488.16,362.33
461.82,873.8,748.46
561.64,745.92,991.58
588.0,987.46,164.31
405.29,746.86,763.46
516.11,16.1,918.14
565.75,557.64,897.35
531.22,609.99,187.77
8.11,572.79,590.78
891.34,341.9,684.81
485.55,178.23,252.71
750.95,950.15,300.85
967.81,186.93,509.28
718.9,862.55,158.44
63.01,679.35,316.42
932.58,602.16,576.7
968.4,867.41,429.72
18.47,857.66,689.92
238.69,9.48,339.31
124.77,147.43,31.56
928.93,203.15,53.95
870.46,365.81,825.79
322.01,606.07,247.93
615.44,779.16,409.49
436.82,472.3,528.76
617.11,86.26,418.35
806.83,485.15,317.57
124.46,516.86,273.56
827.66,227.69,450.09
81.34,613.49,338.28
457.26,400.1,710.11
225.5,747.96,861.58
649.22,486.94,723.61
532.31,626.95,367.9
694.81,477.17,532.07
108.86,26.45,228.62
262.66,514.4,849.15
818.71,73.35,701.31
444.46,584.63,752.51
454.84,327.34,239.14
647.01,146.51,169.85
492.6,165.98,481.75
274.71,419.96,800.03
786.63,330.93,978.1
841.68,589.19,434.49
730.87,115.09,372.07
660.44,949.56,244.16
950.55,347.98,764.06
137.97,360.94,459.92
258.29,54.19,396.04
627.09,683.46,520.99
312.75,828.12,125.87
989.5,932.1,610.95
778.32,659.65,140.97
712.6,402.54,953.47
907.11,668.23,729.11
749.07,421.03,375.94
205.23,57.63,487.75
344.73,375.76,238.92
636.74,757.4,443.9
693.4,565.21,111.61
325.2,100.29,287.35
468.95,453.2,635.48
733.99,356.23,743.55
712.65,813.54,999.04
414.53,905.69,810.88
804.43,900.96,510.19
951.41,74.98,83.09
224.51,895.78,558.3
236.62,69.82,976.75
206.43,128.55,51.38
751.99,281.92,851.23
619.94,985.53,217.03
899.36,988.32,212.47
665.18,325.76,308.12
622.2,700.12,2.51
97.48,44.63,979.12
315.71,244.47,583.59
412.24,224.8,71.64
859.86,250.61,603.56
782.56,244.76,24.01
196.99,480.7,138.08
268.47,155.75,114.94
701.18,229.55,311.44
844.35,735.23,490.0
1.35,287.34,297.83
730.53,928.29,100.45
582.38,995.23,274.29
941.72,161.11,312.95
338.64,367.79,592.06
459.64,237.7,274.63
918.24,519.64,979.72
325.92,887.42,84.83
996.62,429.83,921.78
439.77,832.65,444.7
877.77,51.88,545.67
587.17,618.03,904.42
503.44,448.95,978.81
583.41,643.91,377.22
886.22,440.69,621.02
599.53,617.85,293.13
617.99,316.48,233.82
140.19,555.6,895.15
358.95,562.99,730.41
261.37,262.87,69.7
136.7,568.15,792.37
278.18,316.71,465.27
434.16,676.7,315.09
514.24,566.17,947.72
8.85,340.61,440.14
236.62,963.28,41.23
197.28,921.55,586.84
781.62,952.4,218.34
458.31,32.35,250.52
677.35,553.5,381.55
670.93,746.65,388.75
904.58,697.52,912.27
58.26,147.46,480.31
590.79,767.25,905.27
410.81,752.66,282.59
4.03,124.08,233.89
871.96,683.81,509.26
910.67,877.43,26.79
33.98,788.19,935.78
214.99,270.62,85.62
743.63,727.83,267.47
454.36,390.37,607.83
757.01,696.66,803.8
408.29,800.38,361.78
122.33,784.59,694.88
811.17,388.73,188.39
928.66,309.71,33.38
65.18,763.0,712.61
488.04,870.12,586.6
932.17,162.67,217.93
740.48,916.79,90.19
674.95,949.83,303.67
115.8,511.65,470.18
874.8,937.99,628.24
570.25,74.96,278.08
227.41,976.12,632.46
844.05,708.51,597.28
901.24,223.32,941.55
749.76,164.07,291.49
446.34,135.32,91.3
36.82,306.02,159.45
386.65,817.26,469.51
475.51,117.38,976.05
303.42,496.56,980.23
441.72,143.19,31.83
628.83,656.92,696.36
68.86,39.3,603.08
199.43,615.62,725.11
555.0,666.67,102.71
369.79,750.11,323.72
565.14,395.27,737.81
217.73,650.21,935.58
955.17,640.38,197.11
957.49,316.19,887.85
760.65,651.84,490.11
924.7,234.04,15.22
554.52,894.08,810.95
145.49,783.22,130.54
898.65,767.11,663.15
678.09,423.72,767.02
280.66,256.32,265.18
294.8,496.64,915.17
448.56,559.35,137.56
263.8,695.95,179.95
858.61,904.87,922.72
838.15,30.85,358.55
285.51,128.85,23.19
265.78,216.52,733.21
104.49,192.55,428.34
963.35,182.81,363.04
946.0,120.27,721.02
534.2,422.46,453.09
52.64,27.35,27.62
240.09,391.75,867.47
467.08,127.32,454.98
270.81,466.0,352.02
377.12,78.92,465.71
95.33,35.97,131.65
35.14,634.84,953.56
729.35,478.61,91.98
150.45,16.21,756.87
815.54,211.99,830.04
540.78,864.73,275.98
44.75,392.29,230.28
868.92,641.22,192.44
697.64,455.99,787.13
150.09,36.98,620.75
267.31,518.87,474.07
440.14,446.83,106.0
540.49,45.43,620.68
162.03,619.86,412.36
896.96,972.73,23.71
337.64,478.85,994.0
102.26,602.75,659.64
492.39,445.74,826.24
80.8,239.58,631.62
915.94,724.27,418.65
650.55,699.61,441.28
555.77,276.66,560.47
406.12,238.17,754.08
390.1,645.36,511.86
559.59,926.48,622.11
715.35,340.14,717.15
710.63,77.24,427.26
112.0,499.6,632.23
391.19,557.68,840.35
304.42,504.97,46.27
802.85,470.98,706.37
308.59,839.67,340.37
909.88,646.49,853.14
128.74,185.46,573.85
178.38,591.86,98.21
814.6,405.0,119.06
388.35,723.49,254.15
677.69,701.69,787.26
144.85,332.44,802.2
469.99,112.49,191.78
195.96,879.58,430.31
73.5,975.4,809.4
41.95,891.01,729.66
6.0,535.58,421.7
734.91,292.34,964.85
439.09,165.64,416.59
69.68,426.79,492.09
182.22,892.0,15.45
920.22,478.45,805.56
756.75,257.56,221.11
994.06,467.09,417.36
596.79,624.94,924.34
600.91,805.09,90.81
142.03,392.15,518.71
379.99,327.41,3.16
980.44,504.43,730.3
336.06,162.8,644.29
984.07,517.35,890.04
406.04,970.65,930.78
658.55,203.77,431.81
548.27,65.69,945.16
920.41,809.43,827.36
998.79,26.01,789.67
661.59,727.58,971.06
469.7,303.84,489.89
44.11,59.63,69.16
705.91,658.4,275.38
356.96,47.7,696.55
422.63,85.02,262.24
214.78,649.39,97.34
404.2,922.28,211.69
853.96,340.26,825.65
959.23,395.29,11.34
373.16,660.3,337.9
758.36,92.67,671.37
190.38,287.03,443.01
41.12,286.2,704.67
353.44,97.64,389.51
264.23,727.0,917.4
995.29,582.91,415.07
477.61,587.03,435.72
161.31,137.66,789.08
369.77,487.87,31.38
794.78,848.18,610.4
808.02,350.48,238.01
708.1,441.97,59.62
497.62,419.3,976.55
389.2,916.16,474.23
914.93,65.44,585.22
778.15,204.04,852.93
459.81,695.82,434.76
222.29,582.09,993.27
461.44,416.45,489.16
362.86,10.37,283.31
629.85,311.07,389.43
41.15,321.43,524.27
489.69,188.42,671.01
912.61,819.42,910.78
584.46,933.12,234.25
756.07,230.22,414.04
829.94,604.17,763.85
976.03,434.7,228.39
656.72,193.43,266.96
640.78,982.43,107.93
73.33,147.17,634.18
995.52,819.04,447.67
371.71,166.15,59.4
953.25,281.97,519.94
407.73,853.54,99.88
596.84,244.55,242.74
231.99,515.18,142.13
607.74,843.48,634.57
976.26,981.28,380.49
360.93,346.33,270.16
740.15,854.34,182.58
876.33,30.04,979.05
718.78,828.39,808.43
40.39,37.73,862.2
76.38,656.37,146.73
171.45,25.37,207.75
941.51,413.69,476.27
856.57,565.25,29.73
716.7,426.82,618.23
748.96,378.52,239.73
151.81,206.44,695.9
144.46,17.58,944.85
118.77,237.57,984.57
59.93,343.39,180.85
592.8,659.05,889.12
68.59,471.23,749.43
997.78,502.52,557.3
929.62,586.62,239.57
651.78,449.45,283.52
274.49,595.83,273.32
349.04,534.56,990.63
148.12,846.1,575.13
248.49,186.71,286.37
612.33,440.53,764.84
596.2,710.09,842.63
669.07,512.7,239.78
144.41,380.13,633.95
463.01,322.47,164.51
923.7,978.02,127.41
197.23,308.99,166.97
587.01,477.28,867.04
849.7,347.81,775.26
559.0,293.33,805.61
315.04,260.23,733.37
743.14,63.21,150.32
70.1,639.93,290.09
594.4,719.62,935.33
508.64,356.35,23.15
204.83,247.03,429.16
917.09,990.45,680.83
975.09,282.58,897.91
111.56,441.05,317.35
360.5,731.22,620.06
749.54,758.76,18.92
275.3,809.36,506.63
881.32,297.95,604.18
291.21,170.67,175.0
749.54,861.94,479.28
831.48,525.42,880.52
969.31,143.14,671.85
6.14,832.21,52.92
460.25,449.41,737.13
767.4,580.17,397.44
463.25,300.8,589.64
198.16,902.19,107.91
867.3,589.29,421.15
606.32,734.92,412.6
575.21,217.97,869.33
346.79,645.25,234.34
711.45,912.08,787.27
50.18,999.08,111.91
723.44,595.06,843.01
593.32,205.95,548.1
761.54,946.84,135.63
415.81,616.5,608.17
720.62,726.28,917.39
251.13,218.02,638.39
618.36,973.41,253.44
621.52,248.57,548.36
200.43,589.51,981.87
705.05,304.43,620.67
152.66,604.97,527.43
524.22,354.48,807.59
167.16,781.02,760.89
251.12,639.9,909.14
592.57,854.01,187.23
835.38,158.05,459.36
477.2,344.47,786.15
992.03,756.8,114.78
151.77,441.67,715.44
279.98,606.71,50.52
574.74,212.65,255.46
412.26,810.16,766.46
583.67,935.57,844.31
994.12,679.58,759.94
593.22,830.84,923.1
678.64,881.04,146.68
319.98,627.26,113.49
201.16,58.92,229.47
367.07,187.94,632.21
161.82,519.95,2.32
998.34,713.67,4.16
931.27,762.49,432.7
857.36,168.99,92.09
177.6,903.74,367.96
258.84,248.47,147.83
85.75,725.56,430.82
433.45,710.74,251.0
846.53,515.04,693.3
645.18,519.68,261.13
358.14,602.3,292.61
907.9,736.64,740.13
201.06,855.95,808.27
359.13,234.21,431.42
777.98,812.01,18.77
784.78,364.02,407.59
342.64,778.93,716.88
271.97,503.96,702.09
949.17,444.34,735.21
697.34,823.52,370.57
50.7,737.64,636.24
380.87,68.67,829.06
458.37,738.78,216.95
216.66,756.6,930.26
789.56,283.25,434.74
826.54,480.67,44.67
711.28,18.99,331.19
251.28,629.29,79.92
145.88,930.45,444.94
871.28,251.47,384.79
573.9,783.51,414.18
533.07,559.47,196.35
545.33,921.6,0.87
626.22,681.95,732.17
919.45,988.43,650.37
710.19,96.96,599.05
118.35,803.91,546.68
294.05,805.98,333.71
278.04,361.9,639.99
277.56,758.21,674.08
209.62,422.66,800.06
128.02,154.33,183.23
979.69,830.56,890.6
618.14,580.23,6.52
805.37,877.3,454.17
793.69,506.69,790.33
251.54,598.94,599.47
492.98,522.28,552.78
230.15,0.82,180.08
867.39,645.08,440.61
843.56,235.84,691.34
134.52,864.06,153.29
715.98,613.53,496.19
146.66,998.63,323.18
59.34,442.53,221.51
738.72,210.45,483.9
205.55,983.97,792.38
908.33,206.55,848.9
605.42,871.52,357.67
988.0,258.73,676.66
259.89,718.76,242.15
268.54,795.78,782.21
489.37,457.11,140.29
446.86,69.85,596.53
184.76,404.86,973.91
524.84,910.0,500.95
358.69,568.67,725.18
836.16,754.78,877.51
375.82,295.74,804.98
187.06,662.6,326.5
376.89,545.23,74.04
313.47,832.88,45.15
760.82,690.16,687.23
335.5,260.14,951.27
440.89,526.26,594.65
948.21,116.91,864.2
207.08,135.17,556.46
911.54,791.13,103.73
373.22,666.43,838.74
77.04,15.36,808.86
229.51,859.38,909.16
972.95,102.31,784.89
341.15,907.56,298.38
244.3,705.94,667.6
837.25,831.58,345.81
750.87,930.68,455.04
273.91,230.56,538.61
931.0,576.76,763.03
466.39,59.46,870.85
833.76,999.3,982.13
35.34,765.54,775.11
946.1,628.28,716.89
929.99,865.14,388.46
478.53,379.35,574.31
557.76,312.91,659.19
588.31,672.0,381.7
697.19,33.22,534.92
76.95,833.43,424.68
230.98,45.45,949.65
255.85,800.34,666.83
797.24,661.52,203.72
633.28,814.59,215.12
885.27,388.06,662.28
442.52,626.48,23.88
331.06,510.91,473.13
507.23,759.07,517.98
125.8,825.54,344.27
551.32,488.24,717.02
552.67,534.02,192.06
645.58,227.05,362.01
127.66,821.27,372.74
997.91,533.46,341.38
658.8,395.11,808.71
963.28,289.26,594.35
378.36,990.16,268.63
19.3,191.77,889.48
767.48,128.79,427.19
559.95,120.32,648.15
551.8,175.61,839.12
377.13,787.14,141.17
595.45,532.57,153.69
36.64,339.95,410.93
500.28,358.14,904.11
272.78,657.01,479.31
776.1,873.77,815.81
19.23,723.55,993.62
141.31,717.6,555.2
184.23,827.19,524.38
790.63,915.82,968.79
592.22,658.59,621.85
426.94,327.9,220.61
791.6,1.68,897.4
500.02,514.12,832.01
526.23,232.97,651.65
250.72,918.77,862.68
248.25,356.0,757.12
820.48,73.35,278.16
711.65,986.21,328.86
619.07,454.37,29.63
295.83,401.91,824.81
200.44,964.07,306.73
786.72,888.99,101.37
776.44,425.83,590.09
823.52,780.69,850.37
114.0,956.37,314.07
150.21,875.7,793.82
957.8,251.6,967.91
885.6,394.56,370.42
461.82,147.77,922.31
502.84,764.22,758.67
81.31,874.91,706.94
708.85,142.53,317.25
538.13,519.41,501.97
388.38,328.45,39.61
101.61,850.89,821.66
158.6,490.6,375.53
940.6,900.88,455.98
722.9,279.37,994.4
187.35,290.89,605.18
564.18,848.17,859.5
955.46,473.67,37.58
133.61,20.35,515.51
254.25,257.19,25.28
864.53,707.92,634.96
414.08,484.25,2.68
913.48,681.92,740.25
378.23,683.2,583.99
330.72,239.84,977.92
90.02,412.18,839.86
378.91,541.2,816.38
971.33,693.41,847.1
271.47,217.04,856.41
344.13,775.97,190.2
100.76,301.83,125.86
610.29,364.6,983.57
769.22,255.41,585.67
561.58,48.58,846.01
103.04,264.64,414.88
523.98,397.22,394.42
332.15,794.52,955.76
489.94,228.89,385.12
696.3,164.86,84.64
74.0,424.38,304.62
406.42,514.54,959.62
871.68,626.76,418.75
609.98,83.26,784.92
620.07,299.85,167.0
785.15,129.7,898.47
767.76,592.69,998.49
553.8,317.24,877.7
733.39,462.41,436.92
224.8,607.66,589.31
715.52,543.99,345.09
983.89,908.78,256.13
156.12,528.49,970.84
393.95,224.6,189.47
869.04,560.71,922.33
991.76,765.97,565.87
374.65,843.86,358.59
286.69,548.3,950.46
491.71,164.58,177.99
192.66,971.6,587.66
849.57,563.43,965.16
575.35,245.47,652.91
925.99,799.3,697.72
589.17,89.88,185.97
517.52,695.17,395.79
586.78,139.39,897.29
333.26,336.28,47.16
230.76,626.41,165.16
691.02,266.02,660.22
664.01,349.75,561.04
708.49,504.37,315.16
132.23,419.77,45.89
494.42,185.36,258.65
618.24,723.46,967.22
621.97,70.87,902.84
128.78,764.2,839.89
687.12,662.25,943.06
647.02,455.88,881.88
195.59,525.52,449.11
202.41,299.38,808.15
82.63,348.91,485.42
578.79,241.78,232.05
308.82,386.58,267.88
431.45,738.11,265.2
794.04,888.87,683.84
964.64,603.23,608.4
656.52,957.81,518.44
116.21,194.31,617.92
296.9,146.06,658.78
64.66,31.89,346.44
515.42,397.95,773.84
75.09,982.24,187.21
358.73,720.29,492.64
645.6,678.3,366.5
8.92,10.04,986.9
248.13,903.81,324.51
862.34,234.25,539.37
866.43,276.85,187.18
794.96,111.76,596.84
327.08,738.67,814.94
109.65,774.17,71.11
455.41,493.1,931.42
44.96,936.35,986.58
455.56,41.02,222.33
71.35,64.87,699.02
675.89,706.35,797.97
876.44,204.5,730.93
945.44,394.64,337.4
122.94,686.37,756.86
864.22,681.0,585.38
832.58,999.54,223.66
160.69,781.71,999.95
517.52,832.3,591.11
760.53,284.13,837.03
954.13,990.06,191.53
370.23,388.53,69.59
849.91,407.35,705.72
308.23,999.03,335.62
6.17,434.14,897.01
306.95,805.48,177.22
307.51,953.14,277.3
213.96,541.59,689.93
824.45,625.15,412.55
378.51,977.66,554.99
949.33,982.82,523.06
285.87,65.92,273.53
67.03,581.91,854.22
930.77,17.06,38.48
136.03,913.35,795.71
921.81,987.75,57.29
113.59,358.89,582.97
679.58,468.89,274.35
587.79,944.49,703.86
270.73,889.83,528.06
250.75,826.21,987.65
717.61,864.84,534.22
670.05,472.84,627.64
9.42,129.63,772.37
558.71,20.17,667.53
496.92,271.81,599.47
26.14,631.75,362.76
501.52,335.33,620.51
667.9,17.71,859.53
531.96,912.18,619.4
562.32,426.82,378.63
439.88,905.15,54.93
741.45,311.54,706.63
839.53,599.89,244.53
334.38,797.07,327.27
401.83,207.21,706.61
174.64,313.04,358.98
510.58,338.64,350.79
621.01,535.5,311.07
307.73,501.13,447.91
95.59,78.95,413.29
277.0,637.33,944.94
693.56,103.52,625.9
729.0,883.82,71.99
638.13,403.98,330.55
235.38,253.53,346.35
980.37,769.31,538.26
185.92,341.31,322.22
620.66,388.98,970.83
218.88,313.4,431.56
610.72,613.57,755.47
726.67,464.29,794.59
760.66,113.2,163.38
421.68,139.24,179.84
782.65,311.22,644.87
109.8,432.57,567.12
507.58,628.09,108.62
580.18,186.07,317.08
779.02,792.8,995.33
166.83,895.59,399.81
123.53,56.47,121.5
811.53,708.01,143.0
543.12,333.26,15.35
783.96,716.03,630.44
751.25,854.4,22.47
330.51,10.68,311.17
869.62,125.35,288.58
115.65,562.49,671.13
322.84,387.63,686.01
117.57,766.26,407.02
221.21,611.16,202.14
454.64,635.31,546.78
149.81,828.65,940.89
69.84,987.86,119.7
312.92,836.55,463.24
613.99,486.46,926.6
340.01,804.05,567.19
422.18,132.85,278.74
545.81,806.5,521.01
619.76,446.38,308.34
166.8,474.85,933.95
206.99,617.14,994.37
134.29,685.04,884.47
387.52,82.54,601.42
659.14,971.64,888.71
583.05,149.69,652.05
549.02,872.37,109.66
473.94,683.42,854.47
464.75,256.26,521.24
645.62,304.07,423.04
530.7,273.97,981.2
486.52,280.71,943.16
761.25,815.78,251.22
588.57,999.1,311.62
114.38,617.84,21.23
3.11,66.99,832.47
141.1,560.87,714.48
21.05,983.52,934.89
617.25,954.36,308.17
706.99,640.41,446.9
453.86,855.42,547.64
21.35,715.37,615.31
988.01,386.02,336.24
222.03,761.38,438.71
0.13,860.02,627.59
174.93,122.53,458.66
448.55,576.33,975.58
598.61,450.66,962.53
752.59,350.19,933.28
764.29,299.88,136.31
523.24,834.55,77.63
956.17,212.47,191.21
682.17,389.46,614.2
8.58,410.82,517.78
18.08,575.11,604.15
573.1,206.05,689.24
481.85,21.43,317.24
265.55,701.59,342.64
851.51,200.94,261.93
128.81,198.7,46.43
840.16,562.94,657.68
744.43,165.15,8.22
81.11,384.27,614.61
171.54,519.88,91.09
886.02,412.57,756.59
7.72,141.45,581.62
37.97,178.34,93.59
66.68,125.78,955.4
754.53,491.6,776.06
586.99,78.32,534.59
904.36,741.01,387.88
153.01,768.44,351.38
433.24,543.91,427.34
378.45,189.13,356.3
880.29,886.66,542.56
584.64,165.01,495.45
787.33,552.37,909.88
206.55,514.96,600.28
288.29,373.13,199.37
580.89,935.77,651.32
784.15,997.25,949.96
345.4,621.39,941.36
868.98,391.78,36.14
648.95,90.7,781.92
89.76,938.58,687.19
477.13,495.07,603.88
799.27,185.48,563.46
792.57,445.71,778.77
